track type=bedGraph name="tumor_LUSC SIR" description="tumor_LUSC SIR" visibility=full color=0,99,99
chr2	88592137	88592138	0.0
chr2	88592138	88592139	0.0
chr2	88592139	88592140	0.10401253918489997
chr2	88592140	88592141	0.153846153846
chr2	88592141	88592142	0.4
chr10	75210779	75210780	0.0
chr10	75210780	75210781	0.0
chr10	75210781	75210782	1.0
chr10	75210782	75210783	1.0
chr10	75210783	75210784	1.0
chr20	2864336	2864337	0.0
chr20	2864337	2864338	0.0
chr20	2864338	2864339	1.0
chr20	2864339	2864340	1.0
chr20	2864340	2864341	1.0
chr11	14514019	14514020	0.0
chr11	14514020	14514021	0.0
chr11	14514021	14514022	0.0
chr11	14514022	14514023	0.0038842521622275
chr11	14514023	14514024	0.0156862745098
chrX	75067235	75067236	0.0
chrX	75067236	75067237	0.0
chrX	75067237	75067238	0.0
chrX	75067238	75067239	0.1
chrX	75067239	75067240	0.227272727273
chr5	32240609	32240610	0.0
chr5	32240610	32240611	0.0
chr5	32240611	32240612	0.0
chr5	32240612	32240613	0.0
chr5	32240613	32240614	0.101694915254
chr14	54843526	54843527	0.0
chr14	54843527	54843528	0.0
chr14	54843528	54843529	0.0
chr14	54843529	54843530	0.6696969696973007
chr14	54843530	54843531	1.0
chr17	82422107	82422108	0.0
chr17	82422108	82422109	0.0
chr17	82422109	82422110	0.0
chr17	82422110	82422111	0.0
chr17	82422111	82422112	0.5
chr3	40461801	40461802	0.0
chr3	40461802	40461803	0.0
chr3	40461803	40461804	1.0
chr3	40461804	40461805	1.0
chr3	40461805	40461806	1.0
chr1	207348486	207348487	0.0
chr1	207348487	207348488	0.0
chr1	207348488	207348489	0.0
chr1	207348489	207348490	0.0
chr1	207348490	207348491	1.0
chr1	205728695	205728696	0.0
chr1	205728696	205728697	0.0
chr1	205728697	205728698	0.0
chr1	205728698	205728699	0.0
chr1	205728699	205728700	0.00519480519481
chr15	70887655	70887656	0.0
chr15	70887656	70887657	0.0
chr15	70887657	70887658	1.0
chr15	70887658	70887659	1.0
chr15	70887659	70887660	1.0
chr1	109331915	109331916	0.0
chr1	109331916	109331917	0.0
chr1	109331917	109331918	0.0
chr1	109331918	109331919	0.0
chr1	109331919	109331920	0.111111111111
chr5	142319910	142319911	0.0
chr5	142319911	142319912	0.0
chr5	142319912	142319913	0.0
chr5	142319913	142319914	0.0
chr5	142319914	142319915	0.3
chr16	127782	127783	0.0
chr16	127783	127784	0.0
chr16	127784	127785	0.0
chr16	127785	127786	0.04452107279689502
chr16	127786	127787	0.16
chr17	7311735	7311736	0.0
chr17	7311736	7311737	0.0
chr17	7311737	7311738	0.0
chr17	7311738	7311739	0.0
chr17	7311739	7311740	0.00267857142857
chr9	5055226	5055227	0.0
chr9	5055227	5055228	0.0
chr9	5055228	5055229	0.35401069518749995
chr9	5055229	5055230	0.47205882352930034
chr9	5055230	5055231	1.0
chr1	224365035	224365036	0.0
chr1	224365036	224365037	0.0
chr1	224365037	224365038	0.01074229352183
chr1	224365038	224365039	0.013737922705310001
chr1	224365039	224365040	0.0414507772021
chr2	240465869	240465870	0.0
chr2	240465870	240465871	0.0
chr2	240465871	240465872	0.0
chr2	240465872	240465873	0.0035029472038500017
chr2	240465873	240465874	0.0121580547112
chr14	35402222	35402223	0.0
chr14	35402223	35402224	0.0
chr14	35402224	35402225	0.0
chr14	35402225	35402226	0.0
chr14	35402226	35402227	1.0
chr9	128821587	128821588	0.0
chr9	128821588	128821589	0.0
chr9	128821589	128821590	0.0
chr9	128821590	128821591	0.0
chr9	128821591	128821592	1.0
chr2	74527183	74527184	0.0
chr2	74527184	74527185	0.0
chr2	74527185	74527186	0.0064735409356310005
chr2	74527186	74527187	0.009596356248923504
chr2	74527187	74527188	0.0179211469534
chr10	124761486	124761487	0.0
chr10	124761487	124761488	1.0
chr10	124761488	124761489	1.0
chr10	124761489	124761490	1.0
chr10	124761490	124761491	1.0
chr6	30583746	30583747	0.0
chr6	30583747	30583748	0.032928571428575
chr6	30583748	30583749	0.0629867523083
chr6	30583749	30583750	0.087020460358025
chr6	30583750	30583751	0.222222222222
chr8	144510217	144510218	0.0
chr8	144510218	144510219	0.0
chr8	144510219	144510220	0.0
chr8	144510220	144510221	0.4022222222222005
chr8	144510221	144510222	1.0
chr2	219239736	219239737	0.0
chr2	219239737	219239738	0.0
chr2	219239738	219239739	0.0
chr2	219239739	219239740	0.0
chr2	219239740	219239741	1.0
chr16	262323	262324	0.0
chr16	262324	262325	0.0
chr16	262325	262326	0.0
chr16	262326	262327	0.0
chr16	262327	262328	1.0
chr6	33292386	33292387	0.0
chr6	33292387	33292388	0.0
chr6	33292388	33292389	0.0
chr6	33292389	33292390	0.0
chr6	33292390	33292391	1.0
chr19	19503920	19503921	0.0
chr19	19503921	19503922	0.0
chr19	19503922	19503923	0.0
chr19	19503923	19503924	1.0
chr19	19503924	19503925	1.0
chr7	73554867	73554868	0.0
chr7	73554868	73554869	0.0
chr7	73554869	73554870	0.0
chr7	73554870	73554871	0.0
chr7	73554871	73554872	1.0
chr5	149494044	149494045	0.947368421053
chr5	149494045	149494046	1.0
chr5	149494046	149494047	1.0
chr5	149494047	149494048	1.0
chr5	149494048	149494049	1.0
chr19	49130180	49130181	0.0
chr19	49130181	49130182	0.0
chr19	49130182	49130183	0.0
chr19	49130183	49130184	0.0
chr19	49130184	49130185	1.0
chr20	32794039	32794040	0.0
chr20	32794040	32794041	0.0
chr20	32794041	32794042	0.0
chr20	32794042	32794043	0.0
chr20	32794043	32794044	1.0
chr16	30655471	30655472	0.0
chr16	30655472	30655473	0.0
chr16	30655473	30655474	0.0
chr16	30655474	30655475	0.0
chr16	30655475	30655476	1.0
chr2	43723512	43723513	0.0
chr2	43723513	43723514	0.0
chr2	43723514	43723515	0.0
chr2	43723515	43723516	1.0
chr2	43723516	43723517	1.0
chr15	78275009	78275010	0.0
chr15	78275010	78275011	1.0
chr15	78275011	78275012	1.0
chr15	78275012	78275013	1.0
chr15	78275013	78275014	1.0
chr2	36582353	36582354	0.0
chr2	36582354	36582355	0.0
chr2	36582355	36582356	0.0
chr2	36582356	36582357	0.0
chr2	36582357	36582358	1.0
chr16	301298	301299	0.0
chr16	301299	301300	0.0
chr16	301300	301301	0.0
chr16	301301	301302	0.0
chr16	301302	301303	0.107142857143
chr12	57255510	57255511	0.0
chr12	57255511	57255512	0.0
chr12	57255512	57255513	0.0
